index,Station,Lat,Long,Alt,Date,O18Avg,H2avg,dex,Precipitation (kg/m^2/s),Temperature (K)
9931,CAM,69.6,-105.8,27.0,1997-12-02,-32.62,-254.7,6.259999999999991,0.0,249.61989
9934,CPA,49.82,-74.97,382.0,1997-12-02,-22.62,-172.72,8.240000000000009,1.1578375e-05,262.56024
9935,BON,49.38,-82.12,245.0,1997-12-02,-19.62,-161.71444444444444,-161.71444444444444,7.684949e-06,261.84332
9936,SKT,52.1,-106.43,504.0,1998-01-02,-19.95,-169.93,-169.93,0.0,259.32974
9937,EGB,44.23,-79.77,224.0,1998-01-02,-12.665,-94.5,-94.5,0.0,267.0603
9938,HAB,46.29,-64.15,45.0,1998-01-02,-11.91,-93.875,-93.875,0.0,265.1256
9939,SNA,63.52,-116.0,241.0,1998-01-02,-26.61,-216.9,-216.9,0.0,252.67116
9940,CPA,49.82,-74.97,382.0,1998-01-02,-18.74,-144.1,5.819999999999993,2.9591149e-05,261.69635
9941,OTT,45.32,-75.67,114.0,1998-01-02,-13.4,-91.7,15.5,0.0,266.04822
9942,SAT,48.78,-123.13,178.0,1998-01-02,-10.17,-80.635,-80.635,1.6959535e-05,274.73724
9943,GOB,53.32,-60.42,46.0,1998-01-02,-20.23,-161.35,-161.35,0.0,261.5481
9944,CAM,69.6,-105.8,27.0,1998-01-02,-35.78,-283.4,2.840000000000032,7.607542e-06,245.99974
9945,EST,51.67,-110.2,707.0,1998-01-02,-20.63,-178.7,-178.7,0.0,260.3702
9947,BON,49.38,-82.12,245.0,1998-01-02,-20.74,-161.75,-161.75,1.1667431e-05,267.8322
9948,ALR,82.31,-62.17,30.0,1998-01-02,-33.32,-251.45,15.110000000000014,0.0,237.49327
9949,BAB,47.98,-55.82,190.0,1998-01-02,-3.69,-76.78,-47.26,5.7956153e-05,266.81522
9950,ELA,49.67,-93.72,369.0,1998-01-02,-27.28,-214.7,-214.7,0.0,266.56573
9952,RES,74.43,-94.59,67.0,1998-01-02,-33.98,-269.1,2.7399999999999523,0.0,235.57802
9953,EUR,79.59,-85.56,10.0,1998-01-02,-33.39,-266.8,0.3199999999999932,0.0,230.79608
9954,ELA,49.67,-93.72,369.0,1998-02-02,-14.14,-106.75,-106.75,0.0,248.05768
9955,OTT,45.32,-75.67,114.0,1998-02-02,-13.2,-93.3,12.299999999999997,0.0,270.2018
9956,ALR,82.31,-62.17,30.0,1998-02-02,-42.45,-318.35,21.25,0.0,232.96046
9957,SNA,63.52,-116.0,241.0,1998-02-02,-25.33,-205.7,-205.7,0.0,246.62476
9959,GOB,53.32,-60.42,46.0,1998-02-02,-13.18,-98.155,-98.155,0.00010512619,273.84702
9960,CPA,49.82,-74.97,382.0,1998-02-02,-15.855,-122.3,4.540000000000006,1.849926e-05,259.1454
9961,BON,49.38,-82.12,245.0,1998-02-02,-18.72,-142.25,-142.25,0.0,248.48334
9962,SAT,48.78,-123.13,178.0,1998-02-02,-10.37,-87.745,-87.745,8.992975e-05,279.12363
9963,EGB,44.23,-79.77,224.0,1998-02-02,-15.64,-112.1,-112.1,0.0,269.8778
9966,BAB,47.98,-55.82,190.0,1998-02-02,-7.42,-49.945,9.415000000000001,4.6073797e-06,272.78937
9967,CAM,69.6,-105.8,27.0,1998-02-02,-28.36,-219.0,7.8799999999999955,0.0,235.85957
9968,RES,74.43,-94.59,67.0,1998-02-02,-31.12,-238.0,10.960000000000008,0.0,244.38658
9970,EUR,79.59,-85.56,10.0,1998-02-02,-34.09,-271.7,1.0200000000000387,0.0,236.29959
9971,HAB,46.29,-64.15,45.0,1998-02-02,-8.58,-61.305,-61.305,6.6839944e-05,275.98105
9972,OTT,45.32,-75.67,114.0,1998-03-02,-13.8,-96.3,14.100000000000009,9.400968e-06,263.32562
9973,EGB,44.23,-79.77,224.0,1998-03-02,-14.92,-108.45,-108.45,0.0,265.44836
9974,BAB,47.98,-55.82,190.0,1998-03-02,-10.66,-34.555,50.725,7.987147e-05,275.99564
9975,RES,74.43,-94.59,67.0,1998-03-02,-32.83,-252.0,10.639999999999986,0.0,246.08005
9976,ALR,82.31,-62.17,30.0,1998-03-02,-37.18,-280.0,17.439999999999998,0.0,232.66695
9977,CPA,49.82,-74.97,382.0,1998-03-02,-16.125,-119.15,9.849999999999994,2.7890352e-05,258.6135
9978,BON,49.38,-82.12,245.0,1998-03-02,-14.11,-104.75,-104.75,0.0,260.7544
9979,SAT,48.78,-123.13,178.0,1998-03-02,-8.37,-65.76,-65.76,0.0,278.8393
9981,CAM,69.6,-105.8,27.0,1998-03-02,-29.29,-216.6,17.72,0.0,239.00002
9984,SNA,63.52,-116.0,241.0,1998-03-02,-17.2,-154.55,-154.55,0.0,238.19847
9985,HAB,46.29,-64.15,45.0,1998-03-02,-9.14,-66.72,-66.72,1.9591072e-05,272.54987
9987,EUR,79.59,-85.56,10.0,1998-03-02,-33.7,-290.0,-20.399999999999977,0.0,240.1892
9988,GOB,53.32,-60.42,46.0,1998-03-02,-14.82,-111.95,-111.95,0.00013373369,274.9573
9989,ELA,49.67,-93.72,369.0,1998-03-02,-17.28,-139.7,-139.7,0.0,263.692
9990,EUR,79.59,-85.56,10.0,1998-04-02,-31.25,-235.75,14.25,0.0,242.79893
9991,OTT,45.32,-75.67,114.0,1998-04-02,-7.1,-42.7,14.099999999999994,0.0,276.00143
9992,EGB,44.23,-79.77,224.0,1998-04-02,-6.1,-50.645,-50.645,7.128718e-06,277.79196
9993,CPA,49.82,-74.97,382.0,1998-04-02,-8.46,-69.085,-1.404999999999987,0.0,268.02524
9994,EST,51.67,-110.2,707.0,1998-04-02,-13.28,-93.11,-93.11,0.0,272.44656
9995,CAM,69.6,-105.8,27.0,1998-04-02,-25.09,-186.8,13.919999999999987,0.0,243.40442
9997,RES,74.43,-94.59,67.0,1998-04-02,-30.959444444444443,-236.3422222222222,11.333333333333343,0.0,243.3067
9998,SNA,63.52,-116.0,241.0,1998-04-02,-17.555,-138.055,-138.055,0.0,257.82056
9999,ELA,49.67,-93.72,369.0,1998-04-02,-4.42,-22.81,-22.81,6.9731046e-05,271.96326
10000,ALR,82.31,-62.17,30.0,1998-04-02,-30.85,-231.5,15.300000000000011,0.0,245.17484
10001,HAB,46.29,-64.15,45.0,1998-04-02,-7.09,-55.33,-55.33,4.504328e-05,272.66086
10003,GOB,53.32,-60.42,46.0,1998-04-02,-11.46,-94.75,-94.75,0.0,264.5403
10004,BON,49.38,-82.12,245.0,1998-04-02,-10.61,-88.13,-88.13,3.1981166e-05,269.06287
10005,BAB,47.98,-55.82,190.0,1998-04-02,-10.215,-60.99,20.73,5.2343083e-05,270.11124
10006,SAT,48.78,-123.13,178.0,1998-04-02,1.73,-22.79,-22.79,0.0,281.66495
10008,BAB,47.98,-55.82,190.0,1998-05-02,-2.11,-44.89,-28.01,0.0,276.72836
10009,RES,74.43,-94.59,67.0,1998-05-02,-21.45,-166.4,5.199999999999989,0.0,253.64433
10011,CPA,49.82,-74.97,382.0,1998-05-02,-9.57,-67.87,8.689999999999998,0.0,269.5245
10012,SAT,48.78,-123.13,178.0,1998-05-02,-11.17,-95.32,-95.32,1.988373e-05,285.29526
10013,ELA,49.67,-93.72,369.0,1998-05-02,-5.9,-39.195,-39.195,1.3530996e-05,284.01077
10014,OTT,45.32,-75.67,114.0,1998-05-02,-6.5,-38.1,13.899999999999999,0.00017933556,278.82376
10015,GOB,53.32,-60.42,46.0,1998-05-02,-8.0,-76.065,-76.065,8.8657514e-05,271.44574
10016,HAB,46.29,-64.15,45.0,1998-05-02,-3.64,-38.975,-38.975,0.0,278.20776
10018,EGB,44.23,-79.77,224.0,1998-05-02,-4.49,-47.585,-47.585,3.5254994e-05,280.49512
10019,BON,49.38,-82.12,245.0,1998-05-02,-6.575,-47.98,-47.98,0.0,271.7681
10020,CAM,69.6,-105.8,27.0,1998-05-02,-19.54,-151.5,4.819999999999993,0.0,252.52644
10022,SNA,63.52,-116.0,241.0,1998-05-02,-12.08,-115.525,-115.525,0.0,262.12958
10024,ALR,82.31,-62.17,30.0,1998-05-02,-26.17,-194.9,14.460000000000008,0.0,262.62686
10025,EUR,79.59,-85.56,10.0,1998-05-02,-27.73,-207.8,14.039999999999992,0.0,261.8023
10026,HAB,46.29,-64.15,45.0,1998-06-02,-1.78,-30.4,-30.4,0.0,295.2055
10028,GOB,53.32,-60.42,46.0,1998-06-02,-7.73,-73.69,-73.69,0.00010644639,278.95486
10030,SAT,48.78,-123.13,178.0,1998-06-02,-6.49,-65.575,-65.575,0.0,287.28387
10031,EUR,79.59,-85.56,10.0,1998-06-02,-19.74,-162.79,-4.8700000000000045,0.0,273.10388
10033,CAM,69.6,-105.8,27.0,1998-06-02,-12.96,-107.62,-3.9399999999999977,0.0,266.92297
10034,SKT,52.1,-106.43,504.0,1998-06-02,-14.27,-102.03,-102.03,0.0,290.3449
10035,ALR,82.31,-62.17,30.0,1998-06-02,-25.45,-194.11,9.48999999999998,0.0,269.9511
10036,ELA,49.67,-93.72,369.0,1998-06-02,-13.89,-103.15,-103.15,0.0,292.97516
10037,OTT,45.32,-75.67,114.0,1998-06-02,-8.6,-55.6,13.199999999999996,3.061883e-05,295.71875
10038,BON,49.38,-82.12,245.0,1998-06-02,-9.36111111111111,-68.25166666666668,-68.25166666666668,0.0,292.80386
10039,SNA,63.52,-116.0,241.0,1998-06-02,-15.1,-135.79,-135.79,2.927261e-05,284.04742
10040,CPA,49.82,-74.97,382.0,1998-06-02,-10.61,-77.4,7.47999999999999,2.7396132e-05,287.58243
10041,RES,74.43,-94.59,67.0,1998-06-02,-18.51,-141.45,6.630000000000024,0.0,269.16284
10042,BAB,47.98,-55.82,190.0,1998-06-02,-4.92,-61.105,-21.745,3.601515e-05,284.16147
10043,EGB,44.23,-79.77,224.0,1998-06-02,-6.48,-47.055,-47.055,3.201733e-05,293.8102
10044,HAB,46.29,-64.15,45.0,1998-07-02,-7.71,-51.59,-51.59,0.0,290.7427
10045,ALR,82.31,-62.17,30.0,1998-07-02,-20.7,-159.70999999999998,5.890000000000015,4.5201043e-05,275.33978
10046,EST,51.67,-110.2,707.0,1998-07-02,-9.26,-52.765,-52.765,0.0,291.8453
10048,CAM,69.6,-105.8,27.0,1998-07-02,-14.47,-118.65,-2.8900000000000006,0.0,280.52475
10049,SNA,63.52,-116.0,241.0,1998-07-02,-15.24,-119.55,-119.55,0.00010482969,288.22568
10050,EGB,44.23,-79.77,224.0,1998-07-02,-3.89,-26.02,-26.02,0.0,287.80554
10051,BAB,47.98,-55.82,190.0,1998-07-02,-2.1,-94.895,-78.095,1.0201457e-05,290.3199
10052,BON,49.38,-82.12,245.0,1998-07-02,-11.995,-87.455,-87.455,0.0,283.54855
10053,RES,74.43,-94.59,67.0,1998-07-02,-20.96,-158.575,9.105000000000018,1.7759843e-05,276.2868
10054,GOB,53.32,-60.42,46.0,1998-07-02,-10.24,-74.165,-74.165,0.0,291.88382
10055,CPA,49.82,-74.97,382.0,1998-07-02,-13.01,-93.47,10.61,4.389865e-05,281.0157
10056,OTT,45.32,-75.67,114.0,1998-07-02,-9.6,-67.8,9.0,0.0,288.06363
10057,EUR,79.59,-85.56,10.0,1998-07-02,-20.9,-166.52,0.6799999999999784,6.677615e-05,277.98068
10058,ELA,49.67,-93.72,369.0,1998-07-02,-8.797777777777778,-63.01944444444444,-63.01944444444444,0.0,291.48566
10059,SKT,52.1,-106.43,504.0,1998-07-02,-9.02,-89.41,-89.41,0.0,292.73325
10060,SAT,48.78,-123.13,178.0,1998-07-02,-4.09,-38.175,-38.175,0.0,292.21292
10062,SKT,52.1,-106.43,504.0,1998-08-02,-12.75,-113.33,-113.33,0.0,291.54117
10063,ELA,49.67,-93.72,369.0,1998-08-02,-7.15,-55.365,-55.365,0.0,293.97736
10064,RES,74.43,-94.59,67.0,1998-08-02,-14.870000000000001,-117.96,1.0000000000000142,3.9257968e-05,275.0777
10065,CPA,49.82,-74.97,382.0,1998-08-02,-10.388333333333335,-72.82499999999999,10.281666666666695,0.0,295.43573
10066,CAM,69.6,-105.8,27.0,1998-08-02,-15.1,-118.55,2.25,9.899642e-06,281.63116
10067,SAT,48.78,-123.13,178.0,1998-08-02,-4.69,-61.91,-61.91,1.2444239e-05,287.34195
10068,BON,49.38,-82.12,245.0,1998-08-02,-7.65,-56.625,-56.625,0.0,293.56677
10069,EST,51.67,-110.2,707.0,1998-08-02,-7.4,-66.125,-66.125,0.0,290.80344
10070,EGB,44.23,-79.77,224.0,1998-08-02,-3.35,-28.17,-28.17,1.8028151e-05,300.78992
10071,ALR,82.31,-62.17,30.0,1998-08-02,-24.59,-188.12,8.599999999999994,1.395588e-05,273.19995
10072,SNA,63.52,-116.0,241.0,1998-08-02,-19.79,-152.2,-152.2,0.0,284.1353
10073,HAB,46.29,-64.15,45.0,1998-08-02,-7.16,-54.035,-54.035,1.221552e-05,295.83252
10074,BAB,47.98,-55.82,190.0,1998-08-02,-5.51,-121.335,-77.255,0.0,291.79434
10077,EUR,79.59,-85.56,10.0,1998-08-02,-19.67,-152.83,4.530000000000001,0.0,276.59955
10078,GOB,53.32,-60.42,46.0,1998-08-02,-12.39,-97.775,-97.775,0.00011888759,292.0482
10079,OTT,45.32,-75.67,114.0,1998-08-02,-5.7,-33.6,12.0,0.0,301.49457
10080,CPA,49.82,-74.97,382.0,1998-09-02,-12.86,-87.585,15.295000000000002,0.0,284.8406
10082,OTT,45.32,-75.67,114.0,1998-09-02,-8.9,-57.6,13.600000000000001,0.0,289.34247
10083,EGB,44.23,-79.77,224.0,1998-09-02,-8.07,-58.535,-58.535,0.0,287.86575
10084,BAB,47.98,-55.82,190.0,1998-09-02,-8.73,-103.825,-33.985,0.0002261393,290.7354
10085,SNA,63.52,-116.0,241.0,1998-09-02,-22.69,-173.685,-173.685,0.0,281.54196
10086,ALR,82.31,-62.17,30.0,1998-09-02,-26.82,-203.71,10.849999999999994,6.8155896e-06,270.1176
10087,RES,74.43,-94.59,67.0,1998-09-02,-14.88,-125.08,-6.039999999999992,8.230807e-05,273.1721
10089,HAB,46.29,-64.15,45.0,1998-09-02,-8.440000000000001,-57.385,-57.385,8.4403e-05,292.19153
10090,SKT,52.1,-106.43,504.0,1998-09-02,-10.88,-82.74,-82.74,0.0,295.20905
10091,EUR,79.59,-85.56,10.0,1998-09-02,-26.223636363636363,-196.915,12.87409090909091,2.7796328e-05,276.32858
10092,EST,51.67,-110.2,707.0,1998-09-02,-9.885,-84.32,-84.32,0.0,291.8042
10093,GOB,53.32,-60.42,46.0,1998-09-02,-13.27,-100.0,-100.0,0.0,287.39703
10094,ELA,49.67,-93.72,369.0,1998-09-02,-10.67,-77.655,-77.655,0.0,293.0004
10095,CAM,69.6,-105.8,27.0,1998-09-02,-19.12833333333333,-146.14999999999998,6.876666666666665,0.0,277.2641
10096,SAT,48.78,-123.13,178.0,1998-09-02,-1.47,-27.56,-27.56,0.0,290.45493
10097,BON,49.38,-82.12,245.0,1998-09-02,-11.75,-90.525,-90.525,0.0,288.31622
10098,EST,51.67,-110.2,707.0,1998-10-02,-15.01,-54.56,-54.56,0.0,283.94818
10099,CAM,69.6,-105.8,27.0,1998-10-02,-22.83818181818182,-170.22636363636366,12.4790909090909,1.6440228e-05,266.41895
10100,OTT,45.32,-75.67,114.0,1998-10-02,-8.8,-54.8,15.600000000000009,0.0,288.37244
10102,ELA,49.67,-93.72,369.0,1998-10-02,-9.46,-68.245,-68.245,0.0,283.65244
10103,EUR,79.59,-85.56,10.0,1998-10-02,-32.94,-249.2,14.319999999999993,1.3969612e-05,258.2195
10104,HAB,46.29,-64.15,45.0,1998-10-02,-8.930000000000001,-61.705,-61.705,0.0,285.5277
10105,CPA,49.82,-74.97,382.0,1998-10-02,-12.25,-92.44,5.560000000000002,0.0,284.84967
10106,BAB,47.98,-55.82,190.0,1998-10-02,-8.48,-90.735,-22.895,0.0,284.29327
10107,SAT,48.78,-123.13,178.0,1998-10-02,-6.16,-53.8,-53.8,0.0,285.99564
10108,EGB,44.23,-79.77,224.0,1998-10-02,-7.52,-64.745,-64.745,0.0,287.4088
10109,SNA,63.52,-116.0,241.0,1998-10-02,-23.2,-181.765,-181.765,1.2867986e-05,271.45242
10110,BON,49.38,-82.12,245.0,1998-10-02,-6.51,-50.045,-50.045,0.0,283.1091
10111,RES,74.43,-94.59,67.0,1998-10-02,-20.71,-153.55,12.129999999999995,0.0,258.50623
10112,ALR,82.31,-62.17,30.0,1998-10-02,-30.04,-220.7,19.620000000000005,6.881326e-06,256.71143
10113,GOB,53.32,-60.42,46.0,1998-10-02,-12.96,-99.505,-99.505,0.0,286.70264
10115,SKT,52.1,-106.43,504.0,1998-10-02,-16.14,-117.56,-117.56,0.0,285.71356
10116,EGB,44.23,-79.77,224.0,1998-11-02,-14.53,-98.965,-98.965,0.00011852736,284.94223
10117,EUR,79.59,-85.56,10.0,1998-11-02,-29.84,-225.4,13.319999999999993,0.0,244.00665
10118,CAM,69.6,-105.8,27.0,1998-11-02,-23.28,-175.0,11.240000000000009,0.0,248.86652
10120,OTT,45.32,-75.67,114.0,1998-11-02,-10.6,-63.8,21.0,7.691827e-05,285.16956
10121,SKT,52.1,-106.43,504.0,1998-11-02,-20.56,-154.75,-154.75,7.690637e-06,276.08972
10122,GOB,53.32,-60.42,46.0,1998-11-02,-16.6,-123.95,-123.95,0.0,265.60904
10123,CPA,49.82,-74.97,382.0,1998-11-02,-14.77,-101.95,16.209999999999994,0.00012193418,268.47516
10124,ALR,82.31,-62.17,30.0,1998-11-02,-32.68,-241.7,19.74000000000001,2.0174864e-06,245.58806
10125,BON,49.38,-82.12,245.0,1998-11-02,-16.01,-116.3,-116.3,1.8161816e-05,270.21674
10126,BAB,47.98,-55.82,190.0,1998-11-02,-10.37,-56.82,26.13999999999999,0.00013193574,271.97684
10127,EST,51.67,-110.2,707.0,1998-11-02,-21.02,-178.95,-178.95,3.4907825e-05,278.29178
10128,HAB,46.29,-64.15,45.0,1998-11-02,-11.28,-77.655,-77.655,0.00022163051,278.82892
10129,SAT,48.78,-123.13,178.0,1998-11-02,-10.61,-78.135,-78.135,0.0,282.57034
10131,ELA,49.67,-93.72,369.0,1998-11-02,-20.19,-157.0,-157.0,0.0,275.76315
10132,RES,74.43,-94.59,67.0,1998-11-02,-26.36,-197.5,13.379999999999995,0.0,248.22482
10133,SNA,63.52,-116.0,241.0,1998-11-02,-24.729285714285716,-194.51857142857142,-194.51857142857142,3.447855e-05,272.2003
10134,OTT,45.32,-75.67,114.0,1998-12-02,-10.3,-67.2,15.200000000000003,0.0,267.34952
10136,SNA,63.52,-116.0,241.0,1998-12-02,-30.27,-211.22,-211.22,6.867619e-06,258.44193
10137,CAM,69.6,-105.8,27.0,1998-12-02,-27.01,-211.2,4.880000000000024,0.0,242.20514
10138,EGB,44.23,-79.77,224.0,1998-12-02,-10.57,-66.99,-66.99,0.0,269.94556
10140,ALR,82.31,-62.17,30.0,1998-12-02,-37.21,-273.7,23.980000000000018,0.00013001286,245.71053
10141,BON,49.38,-82.12,245.0,1998-12-02,-20.43,-147.95,-147.95,0.0,258.31937
10142,SKT,52.1,-106.43,504.0,1998-12-02,-26.48,-204.51,-204.51,0.0,261.8343
10143,ELA,49.67,-93.72,369.0,1998-12-02,-23.8,-181.65,-181.65,0.0,266.56635
10144,RES,74.43,-94.59,67.0,1998-12-02,-11.48,-111.1,-19.25999999999999,0.0,238.1111
10145,EST,51.67,-110.2,707.0,1998-12-02,-23.405,-185.1,-185.1,1.1745007e-05,265.00357
10146,SAT,48.78,-123.13,178.0,1998-12-02,-12.945,-95.505,-95.505,0.0,277.62476
10147,EUR,79.59,-85.56,10.0,1998-12-02,-37.349999999999994,-252.05,46.74999999999994,0.0,231.41254
10148,GOB,53.32,-60.42,46.0,1998-12-02,-21.28,-159.05,-159.05,1.4015363e-05,253.57622
10149,CPA,49.82,-74.97,382.0,1998-12-02,-19.7,-144.8,12.799999999999983,0.0,254.59656
10150,HAB,46.29,-64.15,45.0,1998-12-02,-14.64,-104.1,-104.1,0.0,266.62198
10151,BAB,47.98,-55.82,190.0,1998-12-02,-2.39,-90.435,-71.315,1.1843603e-05,272.09442
10152,EST,51.67,-110.2,707.0,1999-01-02,-27.56,-212.24,-212.24,0.0,271.3246
10153,RES,74.43,-94.59,67.0,1999-01-02,-34.71,-278.7,-1.0199999999999818,0.0,239.14922
10154,BON,49.38,-82.12,245.0,1999-01-02,-19.8,-147.04,-147.04,2.464295e-05,267.4301
10155,SAT,48.78,-123.13,178.0,1999-01-02,-13.39,-98.345,-98.345,1.2219478e-05,275.05704
10157,CPA,49.82,-74.97,382.0,1999-01-02,-20.55,-147.11,17.289999999999992,3.5463196e-05,265.5749
10158,CAM,69.6,-105.8,27.0,1999-01-02,-36.36,-276.8,14.079999999999984,0.0,238.8017
10159,EUR,79.59,-85.56,10.0,1999-01-02,-39.85,-313.7,5.100000000000023,0.0,233.54237
10160,SKT,52.1,-106.43,504.0,1999-01-02,-26.41,-206.5,-206.5,0.0,266.5802
10161,SNA,63.52,-116.0,241.0,1999-01-02,-25.99,-207.72,-207.72,6.207717e-05,262.52393
10162,ELA,49.67,-93.72,369.0,1999-01-02,-25.43,-184.59,-184.59,9.8745295e-06,264.28488
10163,GOB,53.32,-60.42,46.0,1999-01-02,-17.03,-123.405,-123.405,0.0,261.74417
10164,BAB,47.98,-55.82,190.0,1999-01-02,-10.6,-57.065,27.735,0.0,268.7652
10165,OTT,45.32,-75.67,114.0,1999-01-02,-15.9,-112.0,15.200000000000003,2.061456e-05,271.35156
10166,EGB,44.23,-79.77,224.0,1999-01-02,-17.03,-119.77,-119.77,1.7493427e-05,273.18744
10167,ALR,82.31,-62.17,30.0,1999-01-02,-39.53,-309.2,7.0400000000000205,2.1993394e-06,234.93497
10169,HAB,46.29,-64.15,45.0,1999-01-02,-11.3,-74.07,-74.07,0.0,268.99576
10170,ELA,49.67,-93.72,369.0,1999-02-02,-16.78,-124.805,-124.805,4.7680773e-05,262.36383
10171,HAB,46.29,-64.15,45.0,1999-02-02,-10.83,-78.35,-78.35,0.0,263.57468
10172,ALR,82.31,-62.17,30.0,1999-02-02,-34.08,-265.2,7.439999999999998,0.0,238.70139
10173,GOB,53.32,-60.42,46.0,1999-02-02,-15.77,-113.495,-113.495,0.0,259.61392
10175,EUR,79.59,-85.56,10.0,1999-02-02,-34.64,-272.8,4.319999999999993,0.0,235.13809
10177,EGB,44.23,-79.77,224.0,1999-02-02,-11.51,-80.57,-80.57,2.486221e-05,272.53738
10178,OTT,45.32,-75.67,114.0,1999-02-02,-12.8,-84.2,18.200000000000003,3.5711502e-05,269.67822
10179,CPA,49.82,-74.97,382.0,1999-02-02,-16.52,-119.735,12.424999999999997,3.3678618e-05,265.01743
10180,SNA,63.52,-116.0,241.0,1999-02-02,-24.645,-212.66,-212.66,0.0,232.53265
10181,BAB,47.98,-55.82,190.0,1999-02-02,-7.5,-36.9,23.1,5.869462e-06,269.5716
10182,EST,51.67,-110.2,707.0,1999-02-02,-21.585,-175.74,-175.74,0.0,247.8101
10183,CAM,69.6,-105.8,27.0,1999-02-02,-26.009,-200.4,7.671999999999997,0.0,236.70479
10184,SKT,52.1,-106.43,504.0,1999-02-02,-19.34,-161.88,-161.88,0.0,245.0903
10185,BON,49.38,-82.12,245.0,1999-02-02,-17.43,-128.265,-128.265,1.6081658e-05,262.3039
10186,RES,74.43,-94.59,67.0,1999-02-02,-27.7,-217.6,4.0,0.0,237.82092
10187,SAT,48.78,-123.13,178.0,1999-02-02,-14.37,-108.5,-108.5,0.00022677297,277.89807
10188,BAB,47.98,-55.82,190.0,1999-03-02,-7.83,-36.345,26.295,0.000105974585,269.426
10189,BON,49.38,-82.12,245.0,1999-03-02,-16.18,-123.705,-123.705,0.0,264.77933
10191,EGB,44.23,-79.77,224.0,1999-03-02,-19.44,-142.54,-142.54,0.0,274.22897
10192,EUR,79.59,-85.56,10.0,1999-03-02,-34.77,-272.9,5.260000000000048,0.0,229.62482
10193,CAM,69.6,-105.8,27.0,1999-03-02,-26.63,-181.0,32.03999999999999,0.0,242.6506
10195,CPA,49.82,-74.97,382.0,1999-03-02,-18.73,-137.77,12.069999999999993,0.0,259.51282
10196,HAB,46.29,-64.15,45.0,1999-03-02,-10.5,-68.03,-68.03,0.0,272.6036
10197,RES,74.43,-94.59,67.0,1999-03-02,-27.215,-202.5,15.219999999999999,0.0,236.0334
10200,GOB,53.32,-60.42,46.0,1999-03-02,-15.04,-111.94,-111.94,0.0001427639,265.6476
10201,SAT,48.78,-123.13,178.0,1999-03-02,-7.4,-78.68,-78.68,5.857036e-05,278.14285
10202,OTT,45.32,-75.67,114.0,1999-03-02,-15.2,-102.8,18.799999999999997,0.0,272.64746
10203,ELA,49.67,-93.72,369.0,1999-03-02,-14.77,-104.23,-104.23,0.00013818544,275.32773
10204,ALR,82.31,-62.17,30.0,1999-03-02,-31.615000000000002,-235.9,17.02000000000001,0.0,232.6099
10205,SNA,63.52,-116.0,241.0,1999-03-02,-22.78,-181.84,-181.84,0.0,248.43541
10206,ELA,49.67,-93.72,369.0,1999-04-02,-11.53,-80.915,-80.915,0.0,267.2294
10207,EUR,79.59,-85.56,10.0,1999-04-02,-37.19,-285.7,11.819999999999993,0.0,235.69962
10208,CPA,49.82,-74.97,382.0,1999-04-02,-13.78,-99.35,10.89,9.530439e-06,275.80978
10209,SAT,48.78,-123.13,178.0,1999-04-02,-10.27,-76.0,-76.0,0.0,283.84555
10210,RES,74.43,-94.59,67.0,1999-04-02,-29.835,-226.2,12.480000000000018,0.0,246.40242
10211,ALR,82.31,-62.17,30.0,1999-04-02,-32.53,-241.6,18.640000000000015,0.0,241.06607
10212,BON,49.38,-82.12,245.0,1999-04-02,-9.8,-67.34,-67.34,0.0,269.8205
10213,EST,51.67,-110.2,707.0,1999-04-02,-17.585,-133.0,-133.0,0.0,272.476
10214,EGB,44.23,-79.77,224.0,1999-04-02,-10.09,-72.875,-72.875,0.0,273.99524
10215,GOB,53.32,-60.42,46.0,1999-04-02,-11.57,-85.37,-85.37,8.209282e-05,274.65756
10216,CAM,69.6,-105.8,27.0,1999-04-02,-25.9,-195.2,12.0,6.214592e-06,253.77705
10217,SNA,63.52,-116.0,241.0,1999-04-02,-20.7,-157.81,-157.81,0.0,256.80566
10219,BAB,47.98,-55.82,190.0,1999-04-02,-10.35,-51.38,31.419999999999987,1.6813246e-05,276.232
10220,HAB,46.29,-64.15,45.0,1999-04-02,-13.82,-100.325,-100.325,4.9689344e-05,277.19974
10222,OTT,45.32,-75.67,114.0,1999-04-02,-8.1,-55.9,8.899999999999999,1.465454e-05,275.65323
10223,SKT,52.1,-106.43,504.0,1999-04-02,-17.4,-129.0,-129.0,0.0,270.8278
10224,HAB,46.29,-64.15,45.0,1999-05-02,-9.55,-64.13,-64.13,5.9722683e-05,280.967
10226,EGB,44.23,-79.77,224.0,1999-05-02,-7.45,-49.34,-49.34,0.0,279.8277
10227,BAB,47.98,-55.82,190.0,1999-05-02,-7.45,-38.52,21.08,6.811351e-05,280.50345
10228,SNA,63.52,-116.0,241.0,1999-05-02,-19.37,-148.91,-148.91,0.0,276.30057
10230,GOB,53.32,-60.42,46.0,1999-05-02,-8.92,-70.135,-70.135,0.0,280.9266
10231,OTT,45.32,-75.67,114.0,1999-05-02,-7.2,-50.3,7.300000000000004,3.6655903e-05,280.76953
10232,ELA,49.67,-93.72,369.0,1999-05-02,-11.022777777777778,-81.95666666666666,-81.95666666666666,0.0,276.6736
10233,EUR,79.59,-85.56,10.0,1999-05-02,-32.42,-246.95,12.410000000000025,0.0,249.79805
10234,BON,49.38,-82.12,245.0,1999-05-02,-9.95,-68.58,-68.58,1.11477375e-05,273.05832
